-0.000057,-0.000055,0.876359,1.570731,0.000061,0.0,-0.056667,-0.054787,876.360625,1570.733168,0.06134,0.0,-0.205752,0.000183,-0.017945,0.368114,-0.160088,0.000916,-0.211214,-0.015809,-0.042729,0.368797,-0.15519,0.001526,0.08725,0.174482,0.0,-0.349008,0.0,0.0,0.0,0.08725,-0.174482,0.0,-0.349008,-0.0,0.0,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,0.0,-0.000039,-0.0,-0.000052,0.0,-0.0,0.0,-0.0,
-0.000108,-0.00007,0.876358,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,0.0,-52.302996,-0.205785,0.000242,-0.017971,0.368136,-0.160082,0.000851,-0.211247,-0.015745,-0.042719,0.368825,-0.15519,0.001461,0.087176,0.174482,0.000007,-0.349008,-0.0,-0.0,0.0,0.087198,-0.174476,0.000015,-0.348995,0.0,0.0,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.00011,0.0,-0.0,
-0.00016,-0.000085,0.876356,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,0.0,0.0,-0.205819,0.0003,-0.017996,0.368159,-0.160077,0.000786,-0.211281,-0.015681,-0.042709,0.368853,-0.15519,0.001396,0.087103,0.174482,0.000015,-0.349008,0.0,-0.0,0.0,0.087147,-0.174471,0.000029,-0.348982,-0.0,0.0,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,-0.0,-0.000039,0.0,-0.000052,-0.0,0.00022,0.0,0.0,
-0.000212,-0.0001,0.876354,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,-0.0,0.000083,-0.205852,0.000359,-0.018022,0.368181,-0.160071,0.000721,-0.211314,-0.015616,-0.042699,0.368881,-0.15519,0.001331,0.08703,0.174482,0.000022,-0.349008,0.0,0.0,0.0,0.087096,-0.174465,0.000044,-0.348969,0.0,0.0,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,-0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.00033,0.0,0.0,
-0.000263,-0.000116,0.876353,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,0.0,-0.000171,-0.205885,0.000417,-0.018048,0.368203,-0.160066,0.000656,-0.211347,-0.015552,-0.042689,0.368909,-0.15519,0.001266,0.086956,0.174482,0.000029,-0.349008,0.0,0.0,0.0,0.087044,-0.17446,0.000059,-0.348956,-0.0,-0.0,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,0.0,-0.000039,-0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,-0.0,0.000439,0.0,-0.0,
-0.000315,-0.000131,0.876351,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,0.0,0.000087,-0.205918,0.000476,-0.018073,0.368226,-0.16006,0.000591,-0.21138,-0.015488,-0.042679,0.368937,-0.15519,0.001201,0.086883,0.174482,0.000037,-0.349008,-0.0,0.0,0.0,0.086993,-0.174454,0.000073,-0.348943,0.0,0.0,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.000549,0.0,-0.0,
-0.000367,-0.000146,0.876349,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001683,0.0,0.0,0.0,-0.205951,0.000535,-0.018099,0.368248,-0.160055,0.000526,-0.211413,-0.015424,-0.042669,0.368965,-0.15519,0.001136,0.08681,0.174482,0.000044,-0.349008,0.0,0.0,0.0,0.086942,-0.174449,0.000088,-0.34893,0.0,-0.0,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,-0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,-0.0,-0.000039,0.0,-0.000052,-0.0,0.000659,0.0,0.0,
-0.000418,-0.000161,0.876348,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,-0.0,0.000083,-0.205984,0.000593,-0.018125,0.36827,-0.160049,0.000461,-0.211446,-0.01536,-0.042659,0.368992,-0.15519,0.001071,0.086736,0.174482,0.000051,-0.349008,0.0,0.0,0.0,0.08689,-0.174443,0.000103,-0.348917,0.0,0.0,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,-0.0,-0.000052,0.0,0.000769,0.0,-0.0,
-0.00047,-0.000176,0.876346,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,0.0,-0.000083,-0.206017,0.000652,-0.01815,0.368293,-0.160044,0.000396,-0.211479,-0.015296,-0.042649,0.36902,-0.15519,0.001006,0.086663,0.174482,0.000059,-0.349008,0.0,0.0,0.0,0.086839,-0.174438,0.000117,-0.348904,0.0,0.0,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,-0.0,-0.000039,0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,0.0,-0.000039,-0.0,-0.000052,0.0,0.000879,0.0,-0.0,
-0.000522,-0.000191,0.876345,1.570731,0.000061,-0.052303,-0.051661,-0.015178,-0.001606,0.0,-0.0,0.0,-0.206051,0.00071,-0.018176,0.368315,-0.160038,0.000331,-0.211513,-0.015232,-0.042639,0.369048,-0.15519,0.000941,0.08659,0.174482,0.000066,-0.349008,0.0,-0.0,0.0,0.086788,-0.174432,0.000132,-0.348891,0.0,0.0,0.0,0.698068,0.706624,-0.000052,-0.0,-0.000039,0.0,-0.000039,-0.0,-0.000052,0.0,0.698068,0.706624,-0.000052,0.0,-0.000039,0.0,-0.000039,0.0,-0.000052,0.0,0.000989,0.0,0.0,
